12/12/2017,Send,ETH,1.07048578,693.37,742.24,0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb,"Sent to 0x151f28ac6ec99149d468ad1ecc8110ddf0fe2ceb
"
12/12/2017,Receive,LTC,31.91085851,373.5,11918.71,,"Received from an external account
"
12/16/2017,Send,ETH,0.88830524,726.6,645.44,0x429f7cce35c676e10f37760d1e10271bc99ad42b,"Sent to 0x429f7cce35c676e10f37760d1e10271bc99ad42b
"
12/16/2017,Send,LTC,2.09415547,320.76,671.72,LSXMqhe3awBeugDin4MUs3JNnBcPrcQgvQ,"Sent to LSXMqhe3awBeugDin4MUs3JNnBcPrcQgvQ
"
12/19/2017,Receive,BCH,1.3765562,8499.03,11699.39,,"Received from an external account
"
12/23/2017,Send,ETH,0.10680628,717.75,76.66,0xE57f46B997032d17EA3203AC00408410FCF16485,"Sent to 0xE57f46B997032d17EA3203AC00408410FCF16485
"
12/23/2017,Send,LTC,6.15132658,315.7,1941.97,LhtWUhwV5Z7sa5ktHXBRe9bQNnGr6HbdJz,"Sent to LhtWUhwV5Z7sa5ktHXBRe9bQNnGr6HbdJz
"
12/23/2017,Send,LTC,10.07039727,320.58,3228.37,LSXMqhe3awBeugDin4MUs3JNnBcPrcQgvQ,"Sent to LSXMqhe3awBeugDin4MUs3JNnBcPrcQgvQ
"
12/27/2017,Buy,BTC,0.000651,15350,9.99,,Congrats! You just earned a $10 bonus for inviting your friend WIlliam Packer to Coinbase. They received the same bonus. Earn more by inviting your friends with this link: https://www.coinbase.com/join/5818fc6c81d92400b12fa99b
12/29/2017,Buy,BTC,0.0115979,14831.13,175,,Bought 0.0115979 BTC for $175.00 USD.
1/3/2018,Buy,ETH,0.10426826,930.39,100,,Bought 0.10426826 ETH for $100.00 USD.
1/4/2018,Send,ETH,0.1916286,924.67,177.19,0x300c0e50dfa51b5fd9c3a99ee6e0d6c9957725bb,"Sent to 0x300c0e50dfa51b5fd9c3a99ee6e0d6c9957725bb
"
1/4/2018,Send,ETH,0.10426826,928.52,96.82,0x300c0e50dfa51b5fd9c3a99ee6e0d6c9957725bb,"Sent to 0x300c0e50dfa51b5fd9c3a99ee6e0d6c9957725bb
"
1/8/2018,Buy,BTC,0.000667,15001.45,10.01,,Congrats! You just earned a $10 bonus for inviting your friend Ian Quinn to Coinbase. They received the same bonus. Earn more by inviting your friends with this link: https://www.coinbase.com/join/5818fc6c81d92400b12fa99b
2/12/2018,Buy,BTC,0.001135,8812.25,10,,Congrats! You just earned a $10 bonus for inviting your friend Serdar Halac to Coinbase. They received the same bonus. Earn more by inviting your friends with this link: https://www.coinbase.com/join/5818fc6c81d92400b12fa99b
